Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Environment	Same_sample
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.1.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.27.fa	100.0	96.79	93.97	SRR19064411_fairy_all_metabat2_short_bin.1	SRR19064411_fairy_all_metabat2_short_bin.27	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.44.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.28.fa	100.0	92.63	97.15	SRR19064411_fairy_all_metabat2_short_bin.44	SRR19064411_fairy_all_metabat2_short_bin.28	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.16.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.29.fa	100.0	17.32	91.46	SRR19064411_fairy_all_metabat2_short_bin.16	SRR19064411_fairy_all_metabat2_short_bin.29	Human gut	True
olm_soil/bins/SRR2546425_fairy_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.2.fa	olm_soil/bins/SRR2546425_bwa_all_metabat2_short/SRR2546425_fairy_all_metabat2_short_bin.22.fa	99.83	90.03	92.65	SRR2546425_fairy_all_metabat2_short_bin.2	SRR2546425_fairy_all_metabat2_short_bin.22	Soil	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.21.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.3.fa	100.0	26.77	96.36	SRR19064411_fairy_all_metabat2_short_bin.21	SRR19064411_fairy_all_metabat2_short_bin.3	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.28.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.31.fa	100.0	98.54	99.22	SRR19064411_fairy_all_metabat2_short_bin.28	SRR19064411_fairy_all_metabat2_short_bin.31	Human gut	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.66.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.95.fa	100.0	98.29	94.23	SRR6869036_fairy_all_metabat2_short_bin.66	SRR6869036_fairy_all_metabat2_short_bin.95	Biofilm	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.46.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.32.fa	100.0	99.14	93.82	SRR19064411_fairy_all_metabat2_short_bin.46	SRR19064411_fairy_all_metabat2_short_bin.32	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.16.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.33.fa	100.0	61.15	96.8	SRR19064411_fairy_all_metabat2_short_bin.16	SRR19064411_fairy_all_metabat2_short_bin.33	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.13.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.34.fa	100.0	91.58	99.36	SRR19064411_fairy_all_metabat2_short_bin.13	SRR19064411_fairy_all_metabat2_short_bin.34	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.39.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.36.fa	100.0	98.24	95.74	SRR19064411_fairy_all_metabat2_short_bin.39	SRR19064411_fairy_all_metabat2_short_bin.36	Human gut	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.39.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.63.fa	100.0	71.1	27.68	SRR6869035_fairy_all_metabat2_short_bin.39	SRR6869035_fairy_all_metabat2_short_bin.63	Biofilm	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.7.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.38.fa	100.0	95.29	88.42	SRR19064411_fairy_all_metabat2_short_bin.7	SRR19064411_fairy_all_metabat2_short_bin.38	Human gut	True
sediment/bins/DRR310873_fairy_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.2.fa	sediment/bins/DRR310873_bwa_all_metabat2_short/DRR310873_fairy_all_metabat2_short_bin.2.fa	100.0	97.78	99.3	DRR310873_fairy_all_metabat2_short_bin.2	DRR310873_fairy_all_metabat2_short_bin.2	Sediment	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.68.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.62.fa	100.0	28.0	90.94	SRR6869035_fairy_all_metabat2_short_bin.68	SRR6869035_fairy_all_metabat2_short_bin.62	Biofilm	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.12.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.39.fa	100.0	94.11	76.7	SRR19064411_fairy_all_metabat2_short_bin.12	SRR19064411_fairy_all_metabat2_short_bin.39	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.23.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.4.fa	100.0	95.36	100.0	SRR19064411_fairy_all_metabat2_short_bin.23	SRR19064411_fairy_all_metabat2_short_bin.4	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.49.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.43.fa	100.0	99.35	66.57	SRR19064411_fairy_all_metabat2_short_bin.49	SRR19064411_fairy_all_metabat2_short_bin.43	Human gut	True
biofilm/bins/SRR6869039_fairy_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.44.fa	biofilm/bins/SRR6869039_bwa_all_metabat2_short/SRR6869039_fairy_all_metabat2_short_bin.2.fa	100.0	96.4	10.86	SRR6869039_fairy_all_metabat2_short_bin.44	SRR6869039_fairy_all_metabat2_short_bin.2	Biofilm	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.22.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.44.fa	100.0	96.37	97.4	SRR19064411_fairy_all_metabat2_short_bin.22	SRR19064411_fairy_all_metabat2_short_bin.44	Human gut	True
olm_soil/bins/SRR2546424_fairy_all_metabat2_short/SRR2546424_fairy_all_metabat2_short_bin.6.fa	olm_soil/bins/SRR2546424_bwa_all_metabat2_short/SRR2546424_fairy_all_metabat2_short_bin.46.fa	100.0	99.92	99.21	SRR2546424_fairy_all_metabat2_short_bin.6	SRR2546424_fairy_all_metabat2_short_bin.46	Soil	True
chicken/bins/ERR3414574_fairy_all_metabat2_short/ERR3414574_fairy_all_metabat2_short_bin.50.fa	chicken/bins/ERR3414574_bwa_all_metabat2_short/ERR3414574_bwa_all_metabat2_short_bin.83.fa	99.92	21.45	3.34	ERR3414574_fairy_all_metabat2_short_bin.50	ERR3414574_bwa_all_metabat2_short_bin.83	Chicken caecum	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.50.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.45.fa	100.0	96.38	97.28	SRR19064411_fairy_all_metabat2_short_bin.50	SRR19064411_fairy_all_metabat2_short_bin.45	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.40.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.46.fa	100.0	74.46	60.61	SRR19064411_fairy_all_metabat2_short_bin.40	SRR19064411_fairy_all_metabat2_short_bin.46	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.53.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.49.fa	100.0	98.95	95.09	SRR19064411_fairy_all_metabat2_short_bin.53	SRR19064411_fairy_all_metabat2_short_bin.49	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.56.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.5.fa	100.0	92.61	96.6	SRR19064411_fairy_all_metabat2_short_bin.56	SRR19064411_fairy_all_metabat2_short_bin.5	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.32.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.50.fa	100.0	90.82	93.15	SRR19064411_fairy_all_metabat2_short_bin.32	SRR19064411_fairy_all_metabat2_short_bin.50	Human gut	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.31.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.51.fa	100.0	90.77	90.19	SRR19064411_fairy_all_metabat2_short_bin.31	SRR19064411_fairy_all_metabat2_short_bin.51	Human gut	True
sediment/bins/DRR310880_fairy_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.12.fa	sediment/bins/DRR310880_bwa_all_metabat2_short/DRR310880_fairy_all_metabat2_short_bin.13.fa	100.0	92.63	14.13	DRR310880_fairy_all_metabat2_short_bin.12	DRR310880_fairy_all_metabat2_short_bin.13	Sediment	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.18.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.52.fa	100.0	96.11	97.43	SRR19064411_fairy_all_metabat2_short_bin.18	SRR19064411_fairy_all_metabat2_short_bin.52	Human gut	True
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.3.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.46.fa	100.0	91.14	89.84	SRR2546426_fairy_all_metabat2_short_bin.3	SRR2546426_fairy_all_metabat2_short_bin.46	Soil	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.17.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.6.fa	100.0	86.91	99.81	SRR19064411_fairy_all_metabat2_short_bin.17	SRR19064411_fairy_all_metabat2_short_bin.6	Human gut	True
biofilm/bins/SRR6869034_fairy_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.23.fa	biofilm/bins/SRR6869034_bwa_all_metabat2_short/SRR6869034_fairy_all_metabat2_short_bin.21.fa	100.0	95.06	87.77	SRR6869034_fairy_all_metabat2_short_bin.23	SRR6869034_fairy_all_metabat2_short_bin.21	Biofilm	True
wallen_subsamp/bins/SRR19064411_fairy_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.21.fa	wallen_subsamp/bins/SRR19064411_bwa_all_metabat2_short/SRR19064411_fairy_all_metabat2_short_bin.8.fa	100.0	62.92	98.64	SRR19064411_fairy_all_metabat2_short_bin.21	SRR19064411_fairy_all_metabat2_short_bin.8	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.7.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.1.fa	100.0	94.97	96.24	SRR19064412_fairy_all_metabat2_short_bin.7	SRR19064412_fairy_all_metabat2_short_bin.1	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.48.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.10.fa	100.0	97.63	97.72	SRR19064412_fairy_all_metabat2_short_bin.48	SRR19064412_fairy_all_metabat2_short_bin.10	Human gut	True
sediment/bins/DRR310879_fairy_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.15.fa	sediment/bins/DRR310879_bwa_all_metabat2_short/DRR310879_fairy_all_metabat2_short_bin.5.fa	100.0	97.12	73.48	DRR310879_fairy_all_metabat2_short_bin.15	DRR310879_fairy_all_metabat2_short_bin.5	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.107.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.103.fa	100.0	97.68	65.63	SRR6869036_fairy_all_metabat2_short_bin.107	SRR6869036_fairy_all_metabat2_short_bin.103	Biofilm	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.47.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.11.fa	100.0	94.59	82.94	SRR19064412_fairy_all_metabat2_short_bin.47	SRR19064412_fairy_all_metabat2_short_bin.11	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.34.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.13.fa	100.0	96.78	89.87	SRR19064412_fairy_all_metabat2_short_bin.34	SRR19064412_fairy_all_metabat2_short_bin.13	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.51.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.14.fa	100.0	98.8	65.73	SRR19064412_fairy_all_metabat2_short_bin.51	SRR19064412_fairy_all_metabat2_short_bin.14	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.24.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.15.fa	100.0	96.74	92.27	SRR19064412_fairy_all_metabat2_short_bin.24	SRR19064412_fairy_all_metabat2_short_bin.15	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.35.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.16.fa	100.0	96.81	97.65	SRR19064412_fairy_all_metabat2_short_bin.35	SRR19064412_fairy_all_metabat2_short_bin.16	Human gut	True
chicken/bins/ERR3414581_fairy_all_metabat2_short/ERR3414581_fairy_all_metabat2_short_bin.142.fa	chicken/bins/ERR3414581_bwa_all_metabat2_short/ERR3414581_bwa_all_metabat2_short_bin.133.fa	100.0	95.6	92.33	ERR3414581_fairy_all_metabat2_short_bin.142	ERR3414581_bwa_all_metabat2_short_bin.133	Chicken caecum	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.29.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.17.fa	100.0	96.49	99.2	SRR19064412_fairy_all_metabat2_short_bin.29	SRR19064412_fairy_all_metabat2_short_bin.17	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.40.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.19.fa	100.0	96.67	92.37	SRR19064412_fairy_all_metabat2_short_bin.40	SRR19064412_fairy_all_metabat2_short_bin.19	Human gut	True
biofilm/bins/SRR6869033_fairy_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.7.fa	biofilm/bins/SRR6869033_bwa_all_metabat2_short/SRR6869033_fairy_all_metabat2_short_bin.5.fa	100.0	98.09	96.37	SRR6869033_fairy_all_metabat2_short_bin.7	SRR6869033_fairy_all_metabat2_short_bin.5	Biofilm	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.12.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.2.fa	100.0	96.18	97.34	SRR19064412_fairy_all_metabat2_short_bin.12	SRR19064412_fairy_all_metabat2_short_bin.2	Human gut	True
biofilm/bins/SRR6869035_fairy_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.26.fa	biofilm/bins/SRR6869035_bwa_all_metabat2_short/SRR6869035_fairy_all_metabat2_short_bin.92.fa	100.0	99.61	97.84	SRR6869035_fairy_all_metabat2_short_bin.26	SRR6869035_fairy_all_metabat2_short_bin.92	Biofilm	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.21.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.20.fa	100.0	99.07	93.21	SRR19064412_fairy_all_metabat2_short_bin.21	SRR19064412_fairy_all_metabat2_short_bin.20	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.3.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.21.fa	100.0	96.03	97.99	SRR19064412_fairy_all_metabat2_short_bin.3	SRR19064412_fairy_all_metabat2_short_bin.21	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.1.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.22.fa	100.0	94.46	98.07	SRR19064412_fairy_all_metabat2_short_bin.1	SRR19064412_fairy_all_metabat2_short_bin.22	Human gut	True
olm_soil/bins/SRR2546427_fairy_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.2.fa	olm_soil/bins/SRR2546427_bwa_all_metabat2_short/SRR2546427_fairy_all_metabat2_short_bin.67.fa	100.0	97.51	98.17	SRR2546427_fairy_all_metabat2_short_bin.2	SRR2546427_fairy_all_metabat2_short_bin.67	Soil	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.2.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.23.fa	100.0	96.71	98.84	SRR19064412_fairy_all_metabat2_short_bin.2	SRR19064412_fairy_all_metabat2_short_bin.23	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.33.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.24.fa	100.0	94.82	98.03	SRR19064412_fairy_all_metabat2_short_bin.33	SRR19064412_fairy_all_metabat2_short_bin.24	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.15.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.25.fa	100.0	93.36	90.56	SRR19064412_fairy_all_metabat2_short_bin.15	SRR19064412_fairy_all_metabat2_short_bin.25	Human gut	True
olm_soil/bins/SRR2546426_fairy_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.17.fa	olm_soil/bins/SRR2546426_bwa_all_metabat2_short/SRR2546426_fairy_all_metabat2_short_bin.65.fa	99.99	74.79	24.0	SRR2546426_fairy_all_metabat2_short_bin.17	SRR2546426_fairy_all_metabat2_short_bin.65	Soil	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.9.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.26.fa	100.0	98.08	96.97	SRR19064412_fairy_all_metabat2_short_bin.9	SRR19064412_fairy_all_metabat2_short_bin.26	Human gut	True
olm_soil/bins/SRR2546428_fairy_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.32.fa	olm_soil/bins/SRR2546428_bwa_all_metabat2_short/SRR2546428_fairy_all_metabat2_short_bin.8.fa	100.0	93.13	94.29	SRR2546428_fairy_all_metabat2_short_bin.32	SRR2546428_fairy_all_metabat2_short_bin.8	Soil	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.82.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.106.fa	100.0	99.22	97.75	SRR6869036_fairy_all_metabat2_short_bin.82	SRR6869036_fairy_all_metabat2_short_bin.106	Biofilm	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.28.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.27.fa	100.0	99.51	65.67	SRR19064412_fairy_all_metabat2_short_bin.28	SRR19064412_fairy_all_metabat2_short_bin.27	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.30.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.28.fa	100.0	81.28	86.09	SRR19064412_fairy_all_metabat2_short_bin.30	SRR19064412_fairy_all_metabat2_short_bin.28	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.17.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.29.fa	100.0	97.65	93.41	SRR19064412_fairy_all_metabat2_short_bin.17	SRR19064412_fairy_all_metabat2_short_bin.29	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.27.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.3.fa	100.0	91.22	94.84	SRR19064412_fairy_all_metabat2_short_bin.27	SRR19064412_fairy_all_metabat2_short_bin.3	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.23.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.32.fa	100.0	94.66	95.27	SRR19064412_fairy_all_metabat2_short_bin.23	SRR19064412_fairy_all_metabat2_short_bin.32	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.26.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.33.fa	100.0	98.88	98.27	SRR19064412_fairy_all_metabat2_short_bin.26	SRR19064412_fairy_all_metabat2_short_bin.33	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.38.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.34.fa	100.0	91.36	97.23	SRR19064412_fairy_all_metabat2_short_bin.38	SRR19064412_fairy_all_metabat2_short_bin.34	Human gut	True
olm_soil/bins/SRR2546429_fairy_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.9.fa	olm_soil/bins/SRR2546429_bwa_all_metabat2_short/SRR2546429_fairy_all_metabat2_short_bin.11.fa	100.0	53.26	32.5	SRR2546429_fairy_all_metabat2_short_bin.9	SRR2546429_fairy_all_metabat2_short_bin.11	Soil	True
sediment/bins/DRR310875_fairy_all_metabat2_short/DRR310875_fairy_all_metabat2_short_bin.9.fa	sediment/bins/DRR310875_bwa_all_metabat2_short/DRR310875_fairy_all_metabat2_short_bin.14.fa	100.0	86.65	49.51	DRR310875_fairy_all_metabat2_short_bin.9	DRR310875_fairy_all_metabat2_short_bin.14	Sediment	True
biofilm/bins/SRR6869036_fairy_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.16.fa	biofilm/bins/SRR6869036_bwa_all_metabat2_short/SRR6869036_fairy_all_metabat2_short_bin.36.fa	100.0	29.16	94.73	SRR6869036_fairy_all_metabat2_short_bin.16	SRR6869036_fairy_all_metabat2_short_bin.36	Biofilm	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.37.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.35.fa	100.0	89.38	96.05	SRR19064412_fairy_all_metabat2_short_bin.37	SRR19064412_fairy_all_metabat2_short_bin.35	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.42.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.36.fa	100.0	50.62	27.69	SRR19064412_fairy_all_metabat2_short_bin.42	SRR19064412_fairy_all_metabat2_short_bin.36	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.8.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.37.fa	100.0	95.12	99.28	SRR19064412_fairy_all_metabat2_short_bin.8	SRR19064412_fairy_all_metabat2_short_bin.37	Human gut	True
wallen_subsamp/bins/SRR19064412_fairy_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.11.fa	wallen_subsamp/bins/SRR19064412_bwa_all_metabat2_short/SRR19064412_fairy_all_metabat2_short_bin.38.fa	100.0	96.73	74.03	SRR19064412_fairy_all_metabat2_short_bin.11	SRR19064412_fairy_all_metabat2_short_bin.38	Human gut	True
